timestamp,E,F,G,H,I,J,S,T,U,V,W,L,total_signal,GR,ARI,NDVI,NDWI,T_over_S,U_over_S
2025-09-30T17:48:35,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,430.1703796386719,208.82278442382812,2160.820068359375,868.3580932617188,504.55682373046875,414.04498291015625,255.3287150065104,27.9742431640625,6099.813166300456,0.14227666313041912,0.0009500766629377023,-0.7317684462136687,0.8025135823169233,0.40186506316605464,0.23350247025128693
2025-09-30T17:48:37,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,430.0302734375,208.95689900716147,2160.4698893229165,867.8140258789062,504.2779032389323,413.7684020996094,255.3287150065104,27.9742431640625,6098.357426961264,0.14229972399558172,0.0009531502209012962,-0.7318267856192703,0.8025135823169233,0.4016783710653223,0.2334112156485417
2025-09-30T17:48:40,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,429.75002034505206,208.82278442382812,2160.1197102864585,867.8140258789062,504.2779032389323,413.4918212890625,255.3287150065104,27.9742431640625,6097.3162994384775,0.14232279233758136,0.0009500766629377023,-0.7318851478724762,0.8025135823169233,0.40174348752357963,0.2334490541600858
2025-09-30T17:48:42,255.47866821289062,402.74854532877606,174.2516632080078,397.4814453125,429.89014689127606,208.82278442382812,2159.76953125,868.3580932617188,504.55682373046875,413.4918212890625,254.9575958251953,27.9742431640625,6097.781361897787,0.14237170960439421,0.0009500766629377023,-0.7319763588684344,0.8022545411361455,0.402060535023449,0.23361604857831691
2025-09-30T17:48:44,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,429.75002034505206,208.82278442382812,2159.76953125,867.8140258789062,504.55682373046875,413.2152404785156,255.3287150065104,27.9742431640625,6096.968460083008,0.14234586816005487,0.0009500766629377023,-0.7319435329867106,0.8025135823169233,0.4018086250974406,0.23361604857831691
2025-09-30T17:48:46,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,429.89014689127606,208.82278442382812,2160.1197102864585,867.8140258789062,504.55682373046875,414.04498291015625,255.3287150065104,27.9742431640625,6098.288508097331,0.14232279233758136,0.0009500766629377023,-0.7316931465342571,0.8025135823169233,0.40174348752357963,0.233578176861114
2025-09-30T17:48:49,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,430.0302734375,208.82278442382812,2159.76953125,867.5419921875,503.9989827473958,413.4918212890625,254.9575958251953,27.9742431640625,6096.324300130208,0.14234586816005487,0.0009500766629377023,-0.7319763588684344,0.8022545411361455,0.40168267013443637,0.23335776130506786
2025-09-30T17:48:51,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,430.17038981119794,208.82278442382812,2159.76953125,867.2699584960938,504.2779032389323,413.2152404785156,254.9575958251953,27.9742431640625,6096.19472249349,0.14234586816005487,0.0009500766629377023,-0.7320724011890221,0.8022545411361455,0.40155671517143215,0.2334869049416924
2025-09-30T17:48:53,255.47866821289062,402.5252990722656,174.2516632080078,397.4814453125,430.0302734375,208.82278442382812,2159.76953125,867.5419921875,504.2779032389323,413.4918212890625,255.3287150065104,27.9742431640625,6096.9743398030605,0.14234586816005487,0.0009500766629377023,-0.731847504956516,0.8025135823169233,0.40168267013443637,0.2334869049416924
2025-09-30T17:48:55,255.47866821289062,402.5252990722656,174.4219970703125,397.4814453125,429.75002034505206,208.82278442382812,2159.4193522135415,867.2699584960938,504.55682373046875,413.4918212890625,254.9575958251953,27.9742431640625,6096.150009155273,0.1423886713351017,0.0009444723444562136,-0.7319387206738435,0.8022545411361455,0.4016218330205697,0.23365393257834152
